customer_id,age,gender,income_bracket,education,location_type,region,customer_tenure_months,total_purchases,total_spent,avg_order_value,last_purchase_days_ago,preferred_channel,loyalty_tier,campaign_type,campaign_category,discount_offered,campaign_day_of_week,campaign_hour,personalization_level,email_open_rate,click_through_rate,previous_campaign_responses,unsubscribe_count,complaint_count,product_category,price_sensitivity,brand_loyalty_score,tech_adoption,days_since_last_campaign,responded
CUST_00005791,43,Male,$30k-$60k,High School,Urban,Southeast,25,9,292.55,29.26,2,Email,Silver,Email,New Product,25,Weekend,Afternoon,Basic,43.6,12.9,2,2,0,Beauty,High,3,Mainstream,26,No
CUST_00005792,46,Male,<$30k,Graduate,Suburban,Midwest,16,15,1123.43,70.21,70,Email,Platinum,Email,Loyalty Reward,0,Wednesday,Afternoon,Advanced,35.5,6.2,4,0,0,Fashion,Low,8,Late Adopter,9,Yes
CUST_00005793,53,Female,$60k-$100k,High School,Suburban,Southwest,6,15,1937.87,121.12,27,Email,Bronze,Email,Seasonal,15,Monday,Afternoon,None,26.9,8.9,5,0,0,Electronics,Low,5,Mainstream,1,No
CUST_00005794,42,Male,$30k-$60k,Bachelor,Suburban,West,14,10,2217.41,201.58,192,SMS,Bronze,SMS,New Product,10,Weekend,Afternoon,None,39.6,10.2,6,1,0,Electronics,Medium,3,Late Adopter,1,No
CUST_00005795,30,Female,$60k-$100k,High School,Urban,West,16,11,3137.87,,8,Email,Silver,Email,Loyalty Reward,25,Thursday,Afternoon,Advanced,71,17.5,7,0,0,Electronics,High,6,Mainstream,2,Yes
CUST_00005796,18,Female,<$30k,High School,Suburban,Southwest,18,14,583.41,38.89,10,SMS,Silver,Email,Discount,0,Friday,Evening,Basic,31.5,7.9,4,0,0,Electronics,High,7,Late Adopter,92,No
CUST_00005797,45,Female,$60k-$100k,Bachelor,Urban,Northeast,47,8,441,49,28,SMS,Silver,Email,Seasonal,0,Tuesday,Morning,Advanced,35.2,9.3,3,0,0,Beauty,High,6,Late Adopter,9,No
CUST_00005798,38,Male,$60k-$100k,High School,Suburban,Northeast,52,13,1654.12,118.15,256,SMS,Bronze,SMS,Referral,0,Thursday,Morning,Basic,18.6,2.2,2,0,1,Electronics,Medium,7,Mainstream,41,No
CUST_00005799,29,Male,$100k+,Bachelor,Urban,West,74,10,1350.33,122.76,39,Email,Bronze,Direct Mail,New Product,0,Friday,Afternoon,Basic,6.4,2.2,3,0,0,Sports,Medium,8,Mainstream,2,No
CUST_00005800,49,Female,$60k-$100k,Bachelor,Suburban,Southeast,21,18,9.05,0.48,39,Email,Silver,Email,Discount,0,Wednesday,Afternoon,Advanced,,4.8,3,1,0,Sports,Low,7,Late Adopter,13,Yes
CUST_00005801,45,Male,$100k+,Bachelor,Rural,Midwest,56,15,1901.54,118.85,11,Email,Silver,SMS,New Product,30,Thursday,Afternoon,Basic,21.8,6.7,2,0,1,Electronics,Medium,4,Mainstream,14,Yes
CUST_00005802,39,Female,$60k-$100k,Bachelor,Suburban,Southeast,25,14,1818.73,121.25,49,Phone,Bronze,SMS,Seasonal,0,Monday,Afternoon,Basic,28.4,3.1,7,0,0,Electronics,Low,5,Late Adopter,26,No
CUST_00005803,39,Female,$60k-$100k,Bachelor,Suburban,West,17,13,2451.96,175.14,96,Email,Bronze,Social Media,Loyalty Reward,30,Friday,Evening,Basic,19.4,3.9,2,0,0,Sports,Low,7,Mainstream,57,No
CUST_00005804,37,Female,$100k+,Graduate,Rural,Midwest,34,12,5782.98,444.84,68,Email,Bronze,Email,Seasonal,20,Tuesday,Afternoon,None,11.4,,5,0,0,Beauty,Low,9,Late Adopter,50,No
CUST_00005805,29,Male,$30k-$60k,Graduate,Suburban,Midwest,12,13,515.87,36.85,26,SMS,Bronze,Phone,Discount,20,Monday,Afternoon,Advanced,30.7,3.2,4,0,0,Fashion,Medium,7,Mainstream,2,Yes
CUST_00005806,68,Male,$100k+,High School,Urban,Southeast,72,13,4662.67,,9,SMS,Gold,Direct Mail,New Product,15,Friday,Afternoon,None,8.1,1.2,5,1,0,Beauty,Medium,6,Mainstream,44,Yes
CUST_00005807,31,Male,$30k-$60k,Bachelor,Suburban,West,10,14,1712.1,114.14,56,Email,Gold,SMS,Referral,0,Thursday,Morning,None,15.2,4.6,2,0,0,Fashion,High,7,Late Adopter,37,No
CUST_00005808,34,Female,<$30k,Graduate,Suburban,Southeast,27,9,1013.47,101.35,102,Phone,Platinum,Email,New Product,20,Friday,Afternoon,Basic,22.5,5.4,3,1,0,Fashion,High,5,Late Adopter,1,Yes
CUST_00005809,54,Male,<$30k,Bachelor,Urban,West,40,9,6488.34,648.83,93,SMS,Gold,Email,Seasonal,10,Tuesday,Morning,Advanced,43.6,12,1,0,0,Fashion,Low,9,Mainstream,21,Yes
CUST_00005810,52,Female,$100k+,High School,Urban,Southeast,67,10,5246.16,476.92,96,Email,Bronze,Social Media,Seasonal,0,Wednesday,Morning,Advanced,41.5,5.3,0,0,0,Sports,Medium,4,Mainstream,10,Yes
CUST_00005811,18,Female,$30k-$60k,High School,Suburban,Southeast,27,10,1383.09,125.74,26,Email,Bronze,Social Media,New Product,0,Wednesday,Afternoon,None,21.5,3.7,3,0,0,Fashion,High,7,Mainstream,5,No
CUST_00005812,67,Female,<$30k,Bachelor,Urban,West,7,12,5625.97,432.77,105,Email,Gold,Phone,Loyalty Reward,0,Thursday,Afternoon,None,34.3,6.3,1,1,0,Fashion,High,9,Early Adopter,21,No
CUST_00005813,50,Female,$60k-$100k,High School,Urban,West,25,8,1032.87,114.76,134,Email,Silver,Email,Discount,25,Weekend,Evening,Basic,43.8,10.9,2,0,0,Home,Medium,5,Mainstream,10,Yes
CUST_00005814,52,Female,$30k-$60k,Bachelor,Urban,Northeast,6,12,2259.91,173.84,11,SMS,Gold,Phone,New Product,25,Weekend,Evening,Advanced,37.1,13.8,3,0,0,Home,Low,6,Early Adopter,14,No
CUST_00005815,54,Male,$60k-$100k,Bachelor,Urban,Northeast,33,16,63.84,3.76,11,Email,Bronze,SMS,Referral,15,Friday,Morning,None,44.5,15.2,1,0,0,Beauty,Medium,6,Early Adopter,3,Yes
CUST_00005816,41,Female,$60k-$100k,High School,Urban,Southeast,7,11,3226.99,268.92,35,Email,Gold,Social Media,Referral,20,Weekend,Evening,Basic,46,13.6,3,1,0,Fashion,Medium,7,Mainstream,2,No
CUST_00005817,34,Female,$100k+,Bachelor,Urban,West,42,11,1749.68,145.81,28,Phone,Bronze,Email,Loyalty Reward,0,Tuesday,Morning,None,30.9,4.4,3,1,0,Home,Low,5,Mainstream,26,No
CUST_00005818,26,Male,$60k-$100k,High School,Urban,Midwest,21,8,113.94,12.66,61,Email,Bronze,SMS,Discount,0,Thursday,Morning,Advanced,59,18.5,2,1,0,Home,Low,7,Mainstream,1,No
CUST_00005819,46,Male,<$30k,High School,Suburban,West,10,7,8021.25,1002.66,19,Phone,Bronze,Email,Seasonal,20,Monday,Afternoon,Advanced,42.2,12.6,2,0,0,Home,Low,2,Late Adopter,24,Yes
CUST_00005820,51,Female,$100k+,High School,Rural,West,10,11,1337.73,111.48,95,Email,Silver,Email,Referral,20,Wednesday,Morning,None,20.9,7.2,2,0,0,Home,Medium,8,Early Adopter,10,Yes
CUST_00005821,56,Male,$100k+,Graduate,Urban,Southeast,41,7,852.65,106.58,1,SMS,Silver,Phone,Loyalty Reward,15,Tuesday,Evening,None,42.8,15.2,1,0,0,Sports,Medium,7,Early Adopter,8,Yes
CUST_00005822,41,Male,$30k-$60k,High School,Suburban,Southeast,81,15,4770.69,298.17,12,Phone,Bronze,Email,Seasonal,0,Weekend,Night,None,45.2,15.6,3,0,0,Sports,Low,6,Mainstream,103,Yes
CUST_00005823,41,Female,$60k-$100k,Bachelor,Suburban,Southeast,106,12,2895.79,222.75,49,SMS,Gold,Social Media,Seasonal,15,Thursday,Evening,Basic,30.8,10.1,2,1,0,Food,Low,7,Mainstream,42,No
CUST_00005824,18,Male,$30k-$60k,Graduate,Urban,Southwest,23,21,5819.2,264.51,86,Phone,Platinum,Email,Discount,0,Wednesday,Morning,Advanced,38.7,7.6,7,1,0,Home,Medium,4,Early Adopter,19,Yes
CUST_00005825,45,Male,$30k-$60k,High School,Suburban,Southeast,60,15,1508.7,94.29,92,Mail,Silver,Email,Seasonal,30,Thursday,Afternoon,None,18,2.6,2,0,0,Fashion,Medium,6,Early Adopter,20,No
CUST_00005826,52,Male,$30k-$60k,Bachelor,Rural,Northeast,51,12,1422.93,109.46,16,SMS,Platinum,Direct Mail,Discount,25,Friday,Afternoon,Basic,51,11.3,3,1,0,Home,Low,9,Early Adopter,133,Yes
CUST_00005827,42,Female,$60k-$100k,Bachelor,Suburban,West,54,14,1794.51,119.63,42,Mail,Gold,Social Media,Discount,20,Weekend,Morning,Basic,8.3,1,1,0,0,Food,Low,7,Mainstream,29,Yes
CUST_00005828,43,Female,$60k-$100k,Bachelor,Suburban,West,42,17,191.66,10.65,35,Mail,Silver,Email,Referral,20,Thursday,Afternoon,Basic,53,17.8,1,1,0,Fashion,Medium,7,Early Adopter,25,Yes
CUST_00005829,79,Female,$100k+,Graduate,Urban,Southwest,100,10,374.53,34.05,1,SMS,Silver,Social Media,Loyalty Reward,25,Tuesday,Evening,Advanced,29.9,11.8,3,0,0,Home,Medium,6,Mainstream,112,No
CUST_00005830,52,Male,$30k-$60k,High School,Urban,Southwest,82,16,3784.38,222.61,128,SMS,Bronze,Email,Discount,10,Tuesday,Evening,Basic,25.5,5.5,2,0,0,Beauty,Medium,9,Early Adopter,81,No
CUST_00005831,33,Male,$30k-$60k,Bachelor,Suburban,West,20,15,2139.67,133.73,14,SMS,Bronze,Email,Discount,30,Thursday,Morning,None,22.6,3.5,5,0,0,Home,Low,6,Mainstream,62,Yes
CUST_00005832,40,Male,$30k-$60k,Bachelor,Urban,Midwest,9,9,1346.59,134.66,23,SMS,Silver,Direct Mail,Discount,10,Weekend,Afternoon,None,27.7,7.6,5,0,0,Fashion,High,3,Mainstream,11,No
CUST_00005833,80,Female,$60k-$100k,High School,Urban,Southwest,26,13,464.34,33.17,41,Email,Bronze,Direct Mail,New Product,0,Weekend,Evening,Basic,38.9,,4,0,0,Food,Low,5,Early Adopter,7,No
CUST_00005834,39,Female,$30k-$60k,Bachelor,Urban,Midwest,6,15,3490.66,218.17,21,SMS,Gold,SMS,Seasonal,20,Thursday,Morning,Advanced,47.2,17.6,6,0,0,Home,Medium,7,Mainstream,4,Yes
CUST_00005835,26,Male,$100k+,High School,Suburban,Northeast,14,16,5877.82,,85,SMS,Bronze,SMS,Seasonal,30,Weekend,Afternoon,Basic,14,4.4,3,0,0,Fashion,Medium,7,Late Adopter,100,No
CUST_00005836,21,Male,$100k+,Bachelor,Rural,Southeast,14,12,266.64,20.51,33,Mail,Gold,Email,Referral,10,Monday,Afternoon,Basic,37.9,14.2,4,0,0,Sports,Medium,5,Late Adopter,20,Yes
CUST_00005837,40,Male,$60k-$100k,High School,Suburban,West,1,10,5542.88,503.9,1,Email,Bronze,Email,Discount,25,Wednesday,Evening,Basic,32,11.6,6,0,0,Food,High,6,Mainstream,33,No
CUST_00005838,60,Male,$60k-$100k,Bachelor,Suburban,Southeast,98,9,353.24,35.32,30,Phone,Gold,Social Media,New Product,30,Friday,Night,Basic,46.5,10.6,2,0,0,Electronics,High,5,Mainstream,4,Yes
CUST_00005839,35,Female,$60k-$100k,Bachelor,Suburban,Northeast,98,17,3823.92,212.44,50,Email,Bronze,Email,New Product,0,Thursday,Evening,Basic,26,6.3,3,0,0,Electronics,Medium,6,Early Adopter,26,No
CUST_00005840,43,Male,$60k-$100k,High School,Urban,Southeast,72,4,1702.05,340.41,13,Email,Silver,Email,Discount,15,Wednesday,Night,Basic,54.4,18.3,4,1,0,Fashion,Medium,5,Mainstream,74,No
CUST_00005841,60,Female,<$30k,High School,Suburban,Southeast,40,18,6272.25,330.12,96,Email,Gold,Direct Mail,Loyalty Reward,10,Tuesday,Evening,None,68.7,13.4,7,0,0,Sports,Medium,8,Mainstream,54,Yes
CUST_00005842,40,Female,<$30k,Bachelor,Suburban,West,35,12,66.45,5.11,59,SMS,Bronze,Phone,Discount,30,Thursday,Afternoon,Basic,21.9,5.7,3,0,0,Electronics,High,6,Early Adopter,8,Yes
CUST_00005843,68,Female,<$30k,High School,Rural,Northeast,1,9,2121.6,212.16,46,SMS,Bronze,Email,Discount,10,Weekend,Afternoon,None,23.5,6.1,2,0,0,Fashion,High,6,Late Adopter,43,No
CUST_00005844,66,Male,<$30k,High School,Urban,Southeast,23,6,860.22,122.89,6,Email,Silver,Direct Mail,Seasonal,15,Friday,Morning,None,27.6,8.3,4,0,1,Fashion,Medium,7,Mainstream,8,Yes
CUST_00005845,59,Male,$30k-$60k,High School,Suburban,Southwest,32,17,923.86,51.33,28,Email,Silver,Email,Seasonal,0,Wednesday,Afternoon,Basic,,3,3,0,0,Electronics,Medium,6,Late Adopter,47,Yes
CUST_00005846,48,Female,$30k-$60k,Bachelor,Urban,Southeast,18,14,312.35,20.82,4,Phone,Platinum,Direct Mail,Seasonal,0,Weekend,Afternoon,Basic,35,11.9,2,0,0,Sports,Low,7,Late Adopter,87,No
CUST_00005847,35,Female,$30k-$60k,Bachelor,Suburban,Northeast,24,8,1035.64,115.07,7,Email,Silver,Direct Mail,Loyalty Reward,0,Tuesday,Evening,Basic,44.8,13.5,1,0,0,Fashion,High,8,Mainstream,11,Yes
CUST_00005848,53,Female,$30k-$60k,Bachelor,Urban,Midwest,81,16,4346.68,255.69,27,SMS,Silver,Email,New Product,15,Monday,Morning,Basic,35.8,5.7,7,0,0,Electronics,Medium,4,Mainstream,1,No
CUST_00005849,19,Female,$100k+,Bachelor,Urban,Midwest,13,11,2237.9,186.49,48,SMS,Bronze,SMS,New Product,25,Monday,Night,Basic,13.1,2.8,6,1,0,Food,Medium,9,Late Adopter,1,Yes
CUST_00005850,56,Female,$30k-$60k,Bachelor,Rural,West,4,14,2662.54,177.5,68,Email,Silver,Social Media,Referral,25,Tuesday,Afternoon,Basic,42.3,12.7,2,0,0,Food,Medium,5,Early Adopter,14,No
CUST_00005851,51,Female,<$30k,Bachelor,Suburban,Southwest,30,21,3578.68,162.67,10,Phone,Silver,Email,Loyalty Reward,0,Monday,Evening,Basic,47.7,11.2,5,0,0,Food,High,7,Mainstream,16,Yes
CUST_00005852,52,Female,<$30k,Bachelor,Suburban,Midwest,16,7,29.3,3.66,20,SMS,Silver,Email,Discount,15,Wednesday,Afternoon,Advanced,,9.8,1,0,0,Beauty,High,5,Mainstream,8,Yes
CUST_00005853,34,Female,$30k-$60k,Graduate,Urban,West,8,11,9143.35,,1,SMS,Bronze,Email,Seasonal,0,Monday,Evening,Basic,21.3,7.4,1,0,0,Beauty,Low,6,Mainstream,57,No
CUST_00005854,30,Female,<$30k,High School,Suburban,West,92,14,4229.11,281.94,113,Phone,Bronze,Email,New Product,20,Wednesday,Afternoon,Basic,45.9,9.1,1,0,0,Home,Medium,7,Mainstream,77,No
CUST_00005855,46,Female,$30k-$60k,High School,Urban,Northeast,30,7,2685.08,335.64,23,Phone,Bronze,Email,New Product,10,Friday,Afternoon,Advanced,36.4,4.6,2,1,0,Food,Medium,4,Mainstream,57,No
CUST_00005856,58,Female,$30k-$60k,High School,Urban,Northeast,26,11,3751.21,312.6,31,Mail,Bronze,SMS,Seasonal,20,Wednesday,Morning,None,64.2,15.1,3,0,0,Electronics,Medium,6,Late Adopter,57,No
CUST_00005857,32,Female,$100k+,Bachelor,Suburban,West,40,8,2478.58,275.4,34,Email,Gold,Email,Discount,0,Friday,Afternoon,Basic,53,19.5,6,0,0,Electronics,High,7,Early Adopter,12,Yes
CUST_00005858,26,Female,$100k+,Graduate,Suburban,Southwest,8,7,2347.19,293.4,41,Email,Silver,Social Media,New Product,25,Friday,Afternoon,None,14.8,3.2,2,0,0,Sports,High,4,Late Adopter,74,No
CUST_00005859,75,Male,<$30k,Bachelor,Urban,Southwest,9,10,1150.25,,16,Email,Silver,Phone,Discount,20,Friday,Evening,Basic,26.3,8.3,1,0,0,Fashion,Medium,5,Mainstream,24,Yes
CUST_00005860,50,Male,$60k-$100k,Graduate,Suburban,West,6,9,1859.39,185.94,8,Email,Bronze,Direct Mail,Discount,20,Wednesday,Evening,Basic,27.1,4.1,5,1,0,Home,High,6,Mainstream,5,Yes
CUST_00005861,40,Male,$30k-$60k,Bachelor,Suburban,Southwest,15,10,226.09,20.55,68,SMS,Bronze,Email,Discount,25,Tuesday,Evening,Basic,64.4,9.4,4,1,0,Home,Low,8,Early Adopter,101,Yes
CUST_00005862,26,Female,$60k-$100k,Bachelor,Suburban,Southeast,12,9,706,70.6,22,Email,Bronze,SMS,Discount,10,Thursday,Night,Advanced,30,4.2,1,0,0,Fashion,Low,6,Mainstream,44,No
CUST_00005863,33,Male,$30k-$60k,Bachelor,Urban,Southwest,19,11,6924.87,577.07,65,SMS,Silver,Phone,Discount,20,Monday,Evening,Basic,71.5,19,2,0,0,Fashion,High,8,Late Adopter,25,No
CUST_00005864,64,Female,$100k+,Graduate,Suburban,Midwest,41,9,11941.63,1194.16,174,Email,Silver,SMS,Seasonal,0,Thursday,Evening,Advanced,28.7,8.8,3,0,0,Fashion,Low,5,Mainstream,2,No
CUST_00005865,33,Female,$30k-$60k,Bachelor,Suburban,Southwest,39,15,1349.68,84.36,40,Phone,Silver,SMS,Discount,20,Friday,Evening,Basic,29.1,3.2,3,1,0,Sports,Medium,6,Early Adopter,50,No
CUST_00005866,34,Female,$60k-$100k,High School,Urban,Southeast,8,15,1082.26,67.64,19,Email,Silver,SMS,Discount,15,Thursday,Afternoon,Advanced,35.2,13.5,7,0,0,Electronics,Medium,6,Early Adopter,37,Yes
CUST_00005867,33,Male,$60k-$100k,Bachelor,Urban,Southeast,11,8,815.23,90.58,11,Mail,Gold,Social Media,Discount,20,Friday,Morning,Basic,41.5,6.3,1,1,0,Home,Medium,5,Mainstream,38,No
CUST_00005868,57,Female,$30k-$60k,High School,Suburban,West,14,8,260.71,28.97,26,Email,Bronze,Email,Referral,30,Friday,Evening,None,29.8,11.8,5,0,0,Sports,High,5,Early Adopter,29,Yes
CUST_00005869,34,Female,$30k-$60k,High School,Rural,Southwest,75,11,2543.66,211.97,126,Phone,Bronze,Direct Mail,New Product,15,Wednesday,Evening,Basic,24.6,3.4,4,1,0,Fashion,Medium,3,Early Adopter,11,No
CUST_00005870,52,Female,$60k-$100k,Graduate,Urban,Southeast,65,8,327.59,36.4,55,SMS,Bronze,Direct Mail,Seasonal,15,Thursday,Morning,None,41.9,14.9,0,0,0,Home,High,4,Mainstream,1,No
CUST_00005871,45,Male,$100k+,High School,Rural,Northeast,53,13,1425.94,101.85,38,SMS,Silver,Email,Discount,10,Monday,Night,Basic,48.1,18,3,0,0,Home,Medium,5,Early Adopter,33,Yes
CUST_00005872,59,Female,$100k+,High School,Suburban,Southwest,7,5,800.71,133.45,30,SMS,Silver,Email,Loyalty Reward,0,Monday,Night,Basic,29.9,5.7,2,0,0,Sports,Low,10,Mainstream,18,Yes
CUST_00005873,55,Male,$60k-$100k,Bachelor,Rural,Southeast,24,12,1000.14,76.93,34,SMS,Bronze,Email,Seasonal,0,Wednesday,Afternoon,Basic,56.7,18.9,4,1,0,Fashion,Low,5,Mainstream,70,No
CUST_00005874,59,Male,$100k+,Bachelor,Urban,Southwest,3,12,1539.54,118.43,29,Email,Silver,Email,Referral,20,Wednesday,Morning,Advanced,28.9,5.6,4,0,0,Fashion,Medium,9,Mainstream,9,Yes
CUST_00005875,55,Female,$60k-$100k,High School,Urban,Northeast,73,17,2401.5,133.42,177,Email,Bronze,Direct Mail,Discount,15,Thursday,Evening,None,56.5,22,1,1,0,Food,Medium,5,Early Adopter,98,No
CUST_00005876,39,Female,$60k-$100k,Bachelor,Suburban,Midwest,131,9,983.76,,9,Email,Platinum,Direct Mail,Seasonal,50,Friday,Afternoon,None,33.9,7.1,5,0,1,Sports,Medium,5,Early Adopter,76,Yes
CUST_00005877,64,Female,$30k-$60k,Graduate,Urban,Midwest,29,17,4587.19,254.84,47,Email,Bronze,Email,Discount,0,Thursday,Evening,Basic,22.3,4.5,5,2,1,Electronics,Low,10,Mainstream,66,No
CUST_00005878,44,Female,$30k-$60k,Graduate,Urban,Southeast,36,5,159.71,26.62,7,SMS,Gold,Email,Discount,15,Wednesday,Evening,Advanced,39.1,9.3,2,0,0,Fashion,Medium,1,Late Adopter,7,Yes
CUST_00005879,22,Male,$60k-$100k,Bachelor,Suburban,Southwest,22,17,7129.56,396.09,190,Email,Gold,Email,Seasonal,20,Wednesday,Morning,Basic,34,11.9,6,1,0,Home,Medium,9,Late Adopter,9,Yes
CUST_00005880,51,Male,$60k-$100k,Bachelor,Urban,Midwest,172,10,808.27,73.48,111,Email,Bronze,Email,Seasonal,30,Tuesday,Evening,Advanced,53.7,9.9,0,0,0,Electronics,Medium,2,Mainstream,120,No
CUST_00005881,44,Female,$30k-$60k,Bachelor,Urban,Southeast,11,9,2184.46,218.45,29,SMS,Gold,Email,Discount,0,Thursday,Afternoon,Basic,37.9,4.5,3,0,1,Home,Medium,10,Mainstream,8,Yes
CUST_00005882,69,Male,$100k+,High School,Urban,Southeast,43,8,1527.58,169.73,32,Email,Bronze,Email,New Product,10,Wednesday,Afternoon,None,46.5,17,3,0,0,Home,Low,8,Mainstream,13,No
CUST_00005883,47,Female,<$30k,Graduate,Suburban,Midwest,3,9,141.47,14.15,185,SMS,Bronze,Email,Discount,20,Tuesday,Afternoon,None,,11.1,0,0,0,Home,Medium,3,Mainstream,29,No
CUST_00005884,30,Female,$60k-$100k,Bachelor,Suburban,Northeast,21,15,1168.4,73.03,77,SMS,Silver,Phone,Discount,10,Friday,Morning,Advanced,52.7,18.9,6,1,0,Food,Medium,7,Mainstream,2,Yes
CUST_00005885,35,Female,$30k-$60k,Bachelor,Urban,Midwest,18,3,3397.64,849.41,29,SMS,Bronze,Direct Mail,Seasonal,20,Weekend,Evening,None,52.3,5.9,2,0,0,Beauty,Medium,9,Mainstream,17,Yes
CUST_00005886,59,Male,$60k-$100k,Bachelor,Suburban,Southeast,2,15,2553.45,159.59,6,Email,Gold,Phone,Seasonal,10,Friday,Morning,Advanced,12.1,3,1,0,0,Beauty,Low,3,Early Adopter,10,No
CUST_00005887,29,Male,$60k-$100k,Graduate,Urban,West,25,19,4994.19,249.71,113,Email,Bronze,Email,Seasonal,15,Monday,Night,Advanced,23.4,2.4,4,0,0,Sports,Medium,5,Early Adopter,2,No
CUST_00005888,24,Female,$60k-$100k,High School,Suburban,Southeast,59,14,2323.25,154.88,22,SMS,Gold,Email,Discount,20,Friday,Afternoon,Advanced,21.6,3.3,7,0,0,Sports,Medium,5,Mainstream,51,No
CUST_00005889,31,Female,$60k-$100k,High School,Suburban,West,34,17,1360.16,75.56,56,Email,Bronze,Email,Discount,0,Friday,Evening,Advanced,25,6.5,5,0,0,Sports,Low,6,Mainstream,46,No
CUST_00005890,69,Male,$100k+,Graduate,Urban,Southeast,1,10,2777.28,252.48,48,SMS,Silver,SMS,Loyalty Reward,10,Friday,Evening,None,34.2,13.5,3,0,0,Electronics,Medium,7,Late Adopter,51,Yes
CUST_00005891,65,Female,<$30k,Bachelor,Rural,West,25,14,1359.61,90.64,112,Mail,Bronze,Email,New Product,20,Thursday,Afternoon,Basic,33.3,11.3,2,1,0,Home,Medium,7,Late Adopter,17,No
CUST_00005892,31,Male,$100k+,Bachelor,Urban,Northeast,36,12,1104.87,84.99,48,Email,Silver,Phone,Discount,10,Monday,Afternoon,Advanced,19.7,5.8,6,0,0,Sports,Low,9,Mainstream,9,No
CUST_00005893,70,Female,$100k+,Graduate,Suburban,Northeast,39,11,1393.39,116.12,6,Email,Silver,Social Media,Discount,0,Weekend,Evening,Advanced,20.8,6.7,6,0,1,Fashion,Medium,7,Mainstream,5,Yes
CUST_00005894,24,Male,$60k-$100k,Graduate,Suburban,Northeast,16,12,1977.89,152.15,55,Email,Gold,SMS,Discount,20,Monday,Afternoon,Basic,14.2,5.4,2,1,0,Fashion,High,5,Late Adopter,17,Yes
CUST_00005895,18,Female,$60k-$100k,Bachelor,Suburban,Midwest,125,16,3.29,0.19,160,Email,Silver,Email,Discount,20,Wednesday,Afternoon,Basic,14.1,3.4,2,0,0,Beauty,Medium,4,Mainstream,1,Yes
CUST_00005896,24,Male,$60k-$100k,Graduate,Suburban,Northeast,38,10,793.67,72.15,296,Phone,Gold,Email,Discount,20,Tuesday,Morning,Advanced,52.3,14.3,1,0,0,Fashion,Low,6,Late Adopter,11,Yes
CUST_00005897,23,Male,$100k+,High School,Urban,Midwest,11,16,2767.03,162.77,163,Email,Bronze,Social Media,New Product,0,Wednesday,Morning,Basic,23.9,3.4,11,0,0,Sports,Medium,8,Early Adopter,6,Yes
CUST_00005898,47,Male,<$30k,Bachelor,Urban,Southeast,8,11,211.53,17.63,56,Phone,Silver,Email,Seasonal,0,Tuesday,Afternoon,None,61.4,,4,0,0,Food,Low,4,Mainstream,43,No
CUST_00005899,38,Male,$100k+,High School,Rural,Southeast,156,11,1710.57,142.55,251,Email,Silver,Social Media,Seasonal,15,Friday,Evening,Basic,53.5,5.8,4,0,0,Food,Medium,7,Mainstream,1,Yes
CUST_00005900,59,Male,$30k-$60k,Bachelor,Urban,West,1,18,689.54,36.29,12,Email,Bronze,Social Media,Seasonal,15,Wednesday,Night,Advanced,,16.4,4,0,0,Fashion,High,7,Mainstream,72,No
CUST_00005901,46,Male,<$30k,Bachelor,Suburban,West,89,12,4380.15,336.93,145,SMS,Silver,Email,Referral,0,Monday,Morning,None,27.3,9.5,6,0,0,Food,High,3,Mainstream,14,No
CUST_00005902,56,Male,$30k-$60k,High School,Rural,West,57,17,23.72,1.32,19,Email,Gold,Direct Mail,New Product,25,Thursday,Night,Basic,29.2,4.1,2,0,0,Beauty,Medium,5,Mainstream,24,Yes
CUST_00005903,26,Male,$60k-$100k,Bachelor,Rural,Northeast,80,11,3074.64,256.22,6,SMS,Bronze,Social Media,Discount,20,Monday,Evening,Advanced,49.6,11.5,0,0,0,Beauty,Medium,7,Mainstream,22,Yes
CUST_00005904,36,Male,$60k-$100k,Graduate,Urban,Southwest,6,9,2422.46,242.25,81,Email,Silver,Email,Seasonal,15,Friday,Morning,Basic,36.4,6,4,1,1,Fashion,Low,5,Mainstream,45,No
CUST_00005905,41,Female,$60k-$100k,High School,Suburban,Southeast,8,12,2533.73,194.9,59,Phone,Bronze,Phone,Seasonal,10,Tuesday,Evening,Advanced,49.4,5.4,6,0,0,Home,Low,5,Late Adopter,29,Yes
CUST_00005906,48,Male,$100k+,Bachelor,Urban,Midwest,46,15,1457.97,91.12,117,SMS,Silver,Email,Discount,30,Monday,Morning,Advanced,58.4,16.6,2,0,0,Sports,Medium,5,Early Adopter,33,No
CUST_00005907,36,Male,$60k-$100k,Bachelor,Rural,Northeast,39,16,2054.72,120.87,34,Email,Bronze,Direct Mail,Discount,25,Monday,Evening,Advanced,54,11.3,3,1,0,Home,Medium,5,Early Adopter,11,No
CUST_00005908,25,Female,$30k-$60k,High School,Urban,Midwest,34,18,6243.94,328.63,56,SMS,Bronze,Email,New Product,0,Thursday,Night,Basic,42.8,13.7,4,0,0,Fashion,High,8,Mainstream,13,No
CUST_00005909,42,Male,$30k-$60k,Bachelor,Urban,Midwest,42,9,477.98,47.8,41,Email,Silver,Direct Mail,Referral,15,Wednesday,Afternoon,Advanced,18.3,7.2,1,0,0,Home,Medium,5,Mainstream,17,No
CUST_00005910,24,Male,$60k-$100k,High School,Suburban,Southeast,43,12,2206.4,169.72,5,Mail,Gold,Social Media,New Product,20,Monday,Evening,None,22.5,5,2,0,0,Sports,Medium,6,Mainstream,53,Yes
